day,time_to_change_hours,Team,Service
2024-05-07 00:00:00.000000,290,itcm,claims-backend--afc52189
2024-05-07 00:00:00.000000,290,itcm,claims-backend--c3cc11bd
2024-05-07 00:00:00.000000,311,itcm,agreement-masterdata--59e37975
2024-05-07 00:00:00.000000,311,itcm,agreement-masterdata--1cd05173
2024-05-07 00:00:00.000000,313,itcm,agreement-search--3f05ae50
2024-05-07 00:00:00.000000,313,itcm,agreement-search--a2a7dafd
2024-05-07 00:00:00.000000,295,itcm,claims-backend--afc52189
2024-05-07 00:00:00.000000,295,itcm,claims-backend--c3cc11bd
2024-05-07 00:00:00.000000,295,itcm,claims-backend--afc52189
2024-05-07 00:00:00.000000,295,itcm,claims-backend--c3cc11bd
2024-05-07 00:00:00.000000,296,itcm,claims-backend--afc52189
2024-05-07 00:00:00.000000,296,itcm,claims-backend--c3cc11bd
2024-05-07 00:00:00.000000,309,itcm,claims-backend--afc52189
2024-05-07 00:00:00.000000,309,itcm,claims-backend--c3cc11bd
2024-05-07 00:00:00.000000,309,itcm,claims-backend--afc52189
2024-05-07 00:00:00.000000,309,itcm,claims-backend--c3cc11bd
2024-05-16 00:00:00.000000,549,itcm,attachment-ng--c32175a5
2024-05-16 00:00:00.000000,549,itcm,attachment-ng--38535df1
2024-05-07 00:00:00.000000,312,itcm,claims-backend--afc52189
2024-05-07 00:00:00.000000,312,itcm,claims-backend--c3cc11bd
2024-05-07 00:00:00.000000,312,itcm,claims-backend--afc52189
2024-05-07 00:00:00.000000,312,itcm,claims-backend--c3cc11bd
2024-05-07 00:00:00.000000,312,itcm,claims-backend--afc52189
2024-05-07 00:00:00.000000,312,itcm,claims-backend--c3cc11bd
2024-05-16 00:00:00.000000,550,itcm,attachment-ng--c32175a5
2024-05-16 00:00:00.000000,550,itcm,attachment-ng--38535df1
2024-05-07 00:00:00.000000,313,itcm,claims-backend--afc52189
2024-05-07 00:00:00.000000,313,itcm,claims-backend--c3cc11bd
2024-05-07 00:00:00.000000,314,itcm,claims-backend--afc52189
2024-05-07 00:00:00.000000,314,itcm,claims-backend--c3cc11bd
2024-05-07 00:00:00.000000,314,itcm,claims-backend--afc52189
2024-05-07 00:00:00.000000,314,itcm,claims-backend--c3cc11bd
2024-05-07 00:00:00.000000,314,itcm,claims-backend--afc52189
2024-05-07 00:00:00.000000,314,itcm,claims-backend--c3cc11bd
2024-05-07 00:00:00.000000,314,itcm,claims-backend--afc52189
2024-05-07 00:00:00.000000,314,itcm,claims-backend--c3cc11bd
2024-05-07 00:00:00.000000,314,itcm,claims-backend--afc52189
2024-05-07 00:00:00.000000,314,itcm,claims-backend--c3cc11bd
2024-05-08 00:00:00.000000,357,itcm,claims-submission-ui--d029fe24
2024-05-08 00:00:00.000000,357,itcm,claims-submission-ui--309a6198
2024-05-07 00:00:00.000000,314,itcm,claims-backend--afc52189
2024-05-07 00:00:00.000000,314,itcm,claims-backend--c3cc11bd
2024-05-07 00:00:00.000000,335,itcm,agreement-search--3f05ae50
2024-05-07 00:00:00.000000,335,itcm,agreement-search--a2a7dafd
2024-05-16 00:00:00.000000,552,itcm,attachment-ng--c32175a5
2024-05-16 00:00:00.000000,552,itcm,attachment-ng--38535df1
2024-05-07 00:00:00.000000,336,itcm,agreement-search--3f05ae50
2024-05-07 00:00:00.000000,336,itcm,agreement-search--a2a7dafd
2024-05-07 00:00:00.000000,316,itcm,claims-backend--afc52189
2024-05-07 00:00:00.000000,316,itcm,claims-backend--c3cc11bd
2024-05-07 00:00:00.000000,316,itcm,claims-backend--afc52189
2024-05-07 00:00:00.000000,316,itcm,claims-backend--c3cc11bd
2024-05-16 00:00:00.000000,554,itcm,attachment-ng--c32175a5
2024-05-16 00:00:00.000000,554,itcm,attachment-ng--38535df1
2024-05-07 00:00:00.000000,337,itcm,agreement-masterdata--59e37975
2024-05-07 00:00:00.000000,337,itcm,agreement-masterdata--1cd05173
2024-05-07 00:00:00.000000,317,itcm,claims-backend--afc52189
2024-05-07 00:00:00.000000,317,itcm,claims-backend--c3cc11bd
2024-05-16 00:00:00.000000,554,itcm,attachment-ng--c32175a5
2024-05-16 00:00:00.000000,554,itcm,attachment-ng--38535df1
2024-05-07 00:00:00.000000,317,itcm,claims-backend--afc52189
2024-05-07 00:00:00.000000,317,itcm,claims-backend--c3cc11bd
2024-05-07 00:00:00.000000,318,itcm,claims-backend--afc52189
2024-05-07 00:00:00.000000,318,itcm,claims-backend--c3cc11bd
2024-05-07 00:00:00.000000,318,itcm,claims-backend--afc52189
2024-05-07 00:00:00.000000,318,itcm,claims-backend--c3cc11bd
2024-05-16 00:00:00.000000,555,itcm,attachment-ng--c32175a5
2024-05-16 00:00:00.000000,555,itcm,attachment-ng--38535df1
2024-05-07 00:00:00.000000,318,itcm,claims-backend--afc52189
2024-05-07 00:00:00.000000,318,itcm,claims-backend--c3cc11bd
2024-05-07 00:00:00.000000,319,itcm,claims-backend--afc52189
2024-05-07 00:00:00.000000,319,itcm,claims-backend--c3cc11bd
2024-05-07 00:00:00.000000,320,itcm,claims-backend--afc52189
2024-05-07 00:00:00.000000,320,itcm,claims-backend--c3cc11bd
2024-05-07 00:00:00.000000,320,itcm,claims-backend--afc52189
2024-05-07 00:00:00.000000,320,itcm,claims-backend--c3cc11bd
2024-05-07 00:00:00.000000,357,itcm,agreement-masterdata--59e37975
2024-05-07 00:00:00.000000,357,itcm,agreement-masterdata--1cd05173
2024-05-07 00:00:00.000000,338,itcm,claims-backend--afc52189
2024-05-07 00:00:00.000000,338,itcm,claims-backend--c3cc11bd
2024-05-07 00:00:00.000000,338,itcm,claims-backend--afc52189
2024-05-07 00:00:00.000000,338,itcm,claims-backend--c3cc11bd
2024-05-07 00:00:00.000000,338,itcm,claims-backend--afc52189
2024-05-07 00:00:00.000000,338,itcm,claims-backend--c3cc11bd
2024-05-07 00:00:00.000000,359,itcm,agreement-masterdata--59e37975
2024-05-07 00:00:00.000000,359,itcm,agreement-masterdata--1cd05173
2024-05-07 00:00:00.000000,360,itcm,agreement-search--3f05ae50
2024-05-07 00:00:00.000000,360,itcm,agreement-search--a2a7dafd
2024-05-07 00:00:00.000000,360,itcm,agreement-search--3f05ae50
2024-05-07 00:00:00.000000,360,itcm,agreement-search--a2a7dafd
2024-05-07 00:00:00.000000,340,itcm,claims-backend--afc52189
2024-05-07 00:00:00.000000,340,itcm,claims-backend--c3cc11bd
2024-05-07 00:00:00.000000,340,itcm,claims-backend--afc52189
2024-05-07 00:00:00.000000,340,itcm,claims-backend--c3cc11bd
2024-05-07 00:00:00.000000,362,itcm,agreement-search--3f05ae50
2024-05-07 00:00:00.000000,362,itcm,agreement-search--a2a7dafd
2024-05-07 00:00:00.000000,342,itcm,claims-backend--afc52189
2024-05-07 00:00:00.000000,342,itcm,claims-backend--c3cc11bd
2024-05-07 00:00:00.000000,363,itcm,agreement-search--3f05ae50
2024-05-07 00:00:00.000000,363,itcm,agreement-search--a2a7dafd
2024-05-07 00:00:00.000000,343,itcm,claims-backend--afc52189
2024-05-07 00:00:00.000000,343,itcm,claims-backend--c3cc11bd
2024-05-07 00:00:00.000000,364,itcm,agreement-search--3f05ae50
2024-05-07 00:00:00.000000,364,itcm,agreement-search--a2a7dafd
2024-05-07 00:00:00.000000,364,itcm,agreement-search--3f05ae50
2024-05-07 00:00:00.000000,364,itcm,agreement-search--a2a7dafd
2024-05-07 00:00:00.000000,344,itcm,claims-backend--afc52189
2024-05-07 00:00:00.000000,344,itcm,claims-backend--c3cc11bd
2024-05-07 00:00:00.000000,409,itcm,claims-backend--afc52189
2024-05-07 00:00:00.000000,409,itcm,claims-backend--c3cc11bd
2024-05-07 00:00:00.000000,409,itcm,claims-backend--afc52189
2024-05-07 00:00:00.000000,409,itcm,claims-backend--c3cc11bd
2024-05-07 00:00:00.000000,412,itcm,claims-backend--afc52189
2024-05-07 00:00:00.000000,412,itcm,claims-backend--c3cc11bd
2024-05-07 00:00:00.000000,412,itcm,claims-backend--afc52189
2024-05-07 00:00:00.000000,412,itcm,claims-backend--c3cc11bd
2024-05-07 00:00:00.000000,412,itcm,claims-backend--afc52189
2024-05-07 00:00:00.000000,412,itcm,claims-backend--c3cc11bd
2024-05-07 00:00:00.000000,412,itcm,claims-backend--afc52189
2024-05-07 00:00:00.000000,412,itcm,claims-backend--c3cc11bd
2024-05-07 00:00:00.000000,412,itcm,claims-backend--afc52189
2024-05-07 00:00:00.000000,412,itcm,claims-backend--c3cc11bd
2024-05-07 00:00:00.000000,412,itcm,claims-backend--afc52189
2024-05-07 00:00:00.000000,412,itcm,claims-backend--c3cc11bd
2024-05-07 00:00:00.000000,412,itcm,claims-backend--afc52189
2024-05-07 00:00:00.000000,412,itcm,claims-backend--c3cc11bd
2024-05-07 00:00:00.000000,433,itcm,agreement-search--3f05ae50
2024-05-07 00:00:00.000000,433,itcm,agreement-search--a2a7dafd
2024-05-07 00:00:00.000000,433,itcm,agreement-search--3f05ae50
2024-05-07 00:00:00.000000,433,itcm,agreement-search--a2a7dafd
2024-05-07 00:00:00.000000,413,itcm,claims-backend--afc52189
2024-05-07 00:00:00.000000,413,itcm,claims-backend--c3cc11bd
2024-05-07 00:00:00.000000,414,itcm,claims-backend--afc52189
2024-05-07 00:00:00.000000,414,itcm,claims-backend--c3cc11bd
2024-05-07 00:00:00.000000,435,itcm,agreement-search--3f05ae50
2024-05-07 00:00:00.000000,435,itcm,agreement-search--a2a7dafd
2024-05-07 00:00:00.000000,416,itcm,claims-backend--afc52189
2024-05-07 00:00:00.000000,416,itcm,claims-backend--c3cc11bd
2024-05-07 00:00:00.000000,439,itcm,agreement-search--3f05ae50
2024-05-07 00:00:00.000000,439,itcm,agreement-search--a2a7dafd
2024-05-07 00:00:00.000000,449,itcm,agreement-search--3f05ae50
2024-05-07 00:00:00.000000,449,itcm,agreement-search--a2a7dafd
2024-05-07 00:00:00.000000,433,itcm,claims-backend--afc52189
2024-05-07 00:00:00.000000,433,itcm,claims-backend--c3cc11bd
2024-05-07 00:00:00.000000,433,itcm,claims-backend--afc52189
2024-05-07 00:00:00.000000,433,itcm,claims-backend--c3cc11bd
2024-05-07 00:00:00.000000,433,itcm,claims-backend--afc52189
2024-05-07 00:00:00.000000,433,itcm,claims-backend--c3cc11bd
2024-05-07 00:00:00.000000,433,itcm,claims-backend--afc52189
2024-05-07 00:00:00.000000,433,itcm,claims-backend--c3cc11bd
2024-05-07 00:00:00.000000,433,itcm,claims-backend--afc52189
2024-05-07 00:00:00.000000,433,itcm,claims-backend--c3cc11bd
2024-05-07 00:00:00.000000,433,itcm,claims-backend--afc52189
2024-05-07 00:00:00.000000,433,itcm,claims-backend--c3cc11bd
2024-05-07 00:00:00.000000,455,itcm,agreement-search--3f05ae50
2024-05-07 00:00:00.000000,455,itcm,agreement-search--a2a7dafd
2024-05-07 00:00:00.000000,434,itcm,claims-backend--afc52189
2024-05-07 00:00:00.000000,434,itcm,claims-backend--c3cc11bd
2024-05-07 00:00:00.000000,434,itcm,claims-backend--afc52189
2024-05-07 00:00:00.000000,434,itcm,claims-backend--c3cc11bd
2024-05-07 00:00:00.000000,434,itcm,claims-backend--afc52189
2024-05-07 00:00:00.000000,434,itcm,claims-backend--c3cc11bd
2024-05-07 00:00:00.000000,435,itcm,claims-backend--afc52189
2024-05-07 00:00:00.000000,435,itcm,claims-backend--c3cc11bd
2024-05-07 00:00:00.000000,456,itcm,agreement-search--3f05ae50
2024-05-07 00:00:00.000000,456,itcm,agreement-search--a2a7dafd
2024-05-07 00:00:00.000000,436,itcm,claims-backend--afc52189
2024-05-07 00:00:00.000000,436,itcm,claims-backend--c3cc11bd
2024-05-07 00:00:00.000000,457,itcm,agreement-search--3f05ae50
2024-05-07 00:00:00.000000,457,itcm,agreement-search--a2a7dafd
2024-05-07 00:00:00.000000,458,itcm,agreement-masterdata--59e37975
2024-05-07 00:00:00.000000,458,itcm,agreement-masterdata--1cd05173
2024-05-07 00:00:00.000000,458,itcm,agreement-search--3f05ae50
2024-05-07 00:00:00.000000,458,itcm,agreement-search--a2a7dafd
2024-05-07 00:00:00.000000,458,itcm,agreement-search--3f05ae50
2024-05-07 00:00:00.000000,458,itcm,agreement-search--a2a7dafd
2024-05-07 00:00:00.000000,440,itcm,claims-backend--afc52189
2024-05-07 00:00:00.000000,440,itcm,claims-backend--c3cc11bd
2024-05-07 00:00:00.000000,449,itcm,claims-backend--afc52189
2024-05-07 00:00:00.000000,449,itcm,claims-backend--c3cc11bd
2024-05-07 00:00:00.000000,456,itcm,claims-backend--afc52189
2024-05-07 00:00:00.000000,456,itcm,claims-backend--c3cc11bd
2024-05-07 00:00:00.000000,456,itcm,claims-backend--afc52189
2024-05-07 00:00:00.000000,456,itcm,claims-backend--c3cc11bd
2024-05-07 00:00:00.000000,457,itcm,claims-backend--afc52189
2024-05-07 00:00:00.000000,457,itcm,claims-backend--c3cc11bd
2024-05-07 00:00:00.000000,457,itcm,claims-backend--afc52189
2024-05-07 00:00:00.000000,457,itcm,claims-backend--c3cc11bd
2024-05-07 00:00:00.000000,458,itcm,claims-backend--afc52189
2024-05-07 00:00:00.000000,458,itcm,claims-backend--c3cc11bd
2024-05-16 00:00:00.000000,697,itcm,attachment-ng--c32175a5
2024-05-16 00:00:00.000000,697,itcm,attachment-ng--38535df1
2024-05-07 00:00:00.000000,481,itcm,agreement-search--3f05ae50
2024-05-07 00:00:00.000000,481,itcm,agreement-search--a2a7dafd
2024-05-07 00:00:00.000000,460,itcm,claims-backend--afc52189
2024-05-07 00:00:00.000000,460,itcm,claims-backend--c3cc11bd
2024-05-07 00:00:00.000000,460,itcm,claims-backend--afc52189
2024-05-07 00:00:00.000000,460,itcm,claims-backend--c3cc11bd
2024-05-07 00:00:00.000000,462,itcm,claims-backend--afc52189
2024-05-07 00:00:00.000000,462,itcm,claims-backend--c3cc11bd
2024-05-07 00:00:00.000000,462,itcm,claims-backend--afc52189
2024-05-07 00:00:00.000000,462,itcm,claims-backend--c3cc11bd
2024-05-07 00:00:00.000000,480,itcm,claims-backend--afc52189
2024-05-07 00:00:00.000000,480,itcm,claims-backend--c3cc11bd
2024-05-07 00:00:00.000000,502,itcm,api-management-ui--d3bef108
2024-05-01 00:00:00.000000,355,itcm,api-management-ui--fb7b31c1
2024-05-07 00:00:00.000000,502,itcm,api-management-ui--d3bef108
2024-05-01 00:00:00.000000,355,itcm,api-management-ui--fb7b31c1
2024-05-07 00:00:00.000000,481,itcm,claims-backend--afc52189
2024-05-07 00:00:00.000000,481,itcm,claims-backend--c3cc11bd
2024-05-07 00:00:00.000000,484,itcm,claims-backend--afc52189
2024-05-07 00:00:00.000000,484,itcm,claims-backend--c3cc11bd
2024-05-16 00:00:00.000000,723,itcm,attachment-ng--c32175a5
2024-05-16 00:00:00.000000,723,itcm,attachment-ng--38535df1
2024-05-16 00:00:00.000000,723,itcm,attachment-ng--c32175a5
2024-05-16 00:00:00.000000,723,itcm,attachment-ng--38535df1
2024-05-08 00:00:00.000000,530,itcm,claims-submission-ui--d029fe24
2024-05-08 00:00:00.000000,530,itcm,claims-submission-ui--309a6198
2024-05-08 00:00:00.000000,550,itcm,claims-submission-ui--d029fe24
2024-05-08 00:00:00.000000,550,itcm,claims-submission-ui--309a6198
2024-05-07 00:00:00.000000,507,itcm,claims-backend--afc52189
2024-05-07 00:00:00.000000,507,itcm,claims-backend--c3cc11bd
2024-05-08 00:00:00.000000,551,itcm,claims-submission-ui--d029fe24
2024-05-08 00:00:00.000000,551,itcm,claims-submission-ui--309a6198
2024-05-08 00:00:00.000000,551,itcm,claims-submission-ui--d029fe24
2024-05-08 00:00:00.000000,551,itcm,claims-submission-ui--309a6198
2024-05-07 00:00:00.000000,529,itcm,api-management-ui--d3bef108
2024-05-01 00:00:00.000000,383,itcm,api-management-ui--fb7b31c1
2024-05-07 00:00:00.000000,530,itcm,api-management-ui--d3bef108
2024-05-01 00:00:00.000000,384,itcm,api-management-ui--fb7b31c1
2024-05-07 00:00:00.000000,510,itcm,claims-backend--afc52189
2024-05-07 00:00:00.000000,510,itcm,claims-backend--c3cc11bd
2024-05-07 00:00:00.000000,510,itcm,claims-backend--afc52189
2024-05-07 00:00:00.000000,510,itcm,claims-backend--c3cc11bd
2024-05-07 00:00:00.000000,510,itcm,claims-backend--afc52189
2024-05-07 00:00:00.000000,510,itcm,claims-backend--c3cc11bd
2024-05-07 00:00:00.000000,510,itcm,claims-backend--afc52189
2024-05-07 00:00:00.000000,510,itcm,claims-backend--c3cc11bd
2024-05-07 00:00:00.000000,510,itcm,claims-backend--afc52189
2024-05-07 00:00:00.000000,510,itcm,claims-backend--c3cc11bd
2024-05-08 00:00:00.000000,553,itcm,claims-submission-ui--d029fe24
2024-05-08 00:00:00.000000,553,itcm,claims-submission-ui--309a6198
2024-05-07 00:00:00.000000,531,itcm,api-management-ui--d3bef108
2024-05-01 00:00:00.000000,385,itcm,api-management-ui--fb7b31c1
2024-05-08 00:00:00.000000,554,itcm,claims-submission-ui--d029fe24
2024-05-08 00:00:00.000000,554,itcm,claims-submission-ui--309a6198
2024-05-07 00:00:00.000000,531,itcm,api-management-ui--d3bef108
2024-05-01 00:00:00.000000,385,itcm,api-management-ui--fb7b31c1
2024-05-08 00:00:00.000000,554,itcm,claims-submission-ui--d029fe24
2024-05-08 00:00:00.000000,554,itcm,claims-submission-ui--309a6198
2024-05-08 00:00:00.000000,554,itcm,claims-submission-ui--d029fe24
2024-05-08 00:00:00.000000,554,itcm,claims-submission-ui--309a6198
2024-05-08 00:00:00.000000,554,itcm,claims-submission-ui--d029fe24
2024-05-08 00:00:00.000000,554,itcm,claims-submission-ui--309a6198
2024-05-08 00:00:00.000000,554,itcm,claims-submission-ui--d029fe24
2024-05-08 00:00:00.000000,554,itcm,claims-submission-ui--309a6198
2024-05-08 00:00:00.000000,554,itcm,claims-submission-ui--d029fe24
2024-05-08 00:00:00.000000,554,itcm,claims-submission-ui--309a6198
2024-05-08 00:00:00.000000,554,itcm,claims-submission-ui--d029fe24
2024-05-08 00:00:00.000000,554,itcm,claims-submission-ui--309a6198
2024-05-08 00:00:00.000000,554,itcm,claims-submission-ui--d029fe24
2024-05-08 00:00:00.000000,554,itcm,claims-submission-ui--309a6198
2024-05-08 00:00:00.000000,554,itcm,claims-submission-ui--d029fe24
2024-05-08 00:00:00.000000,554,itcm,claims-submission-ui--309a6198
2024-05-07 00:00:00.000000,520,itcm,claims-backend--afc52189
2024-05-07 00:00:00.000000,520,itcm,claims-backend--c3cc11bd
2024-05-16 00:00:00.000000,768,itcm,attachment-ng--c32175a5
2024-05-16 00:00:00.000000,768,itcm,attachment-ng--38535df1
2024-05-16 00:00:00.000000,769,itcm,attachment-ng--c32175a5
2024-05-16 00:00:00.000000,769,itcm,attachment-ng--38535df1
2024-05-16 00:00:00.000000,769,itcm,attachment-ng--c32175a5
2024-05-16 00:00:00.000000,769,itcm,attachment-ng--38535df1
2024-05-16 00:00:00.000000,770,itcm,attachment-ng--c32175a5
2024-05-16 00:00:00.000000,770,itcm,attachment-ng--38535df1
2024-05-16 00:00:00.000000,771,itcm,attachment-ng--c32175a5
2024-05-16 00:00:00.000000,771,itcm,attachment-ng--38535df1
2024-05-16 00:00:00.000000,771,itcm,attachment-ng--c32175a5
2024-05-16 00:00:00.000000,771,itcm,attachment-ng--38535df1
2024-05-07 00:00:00.000000,543,itcm,claims-backend--afc52189
2024-05-07 00:00:00.000000,543,itcm,claims-backend--c3cc11bd
2024-05-07 00:00:00.000000,596,itcm,agreement-search--3f05ae50
2024-05-07 00:00:00.000000,596,itcm,agreement-search--a2a7dafd
2024-05-07 00:00:00.000000,576,itcm,claims-backend--afc52189
2024-05-07 00:00:00.000000,576,itcm,claims-backend--c3cc11bd
2024-05-16 00:00:00.000000,815,itcm,attachment-ng--c32175a5
2024-05-16 00:00:00.000000,815,itcm,attachment-ng--38535df1
2024-05-07 00:00:00.000000,578,itcm,claims-backend--afc52189
2024-05-07 00:00:00.000000,578,itcm,claims-backend--c3cc11bd
2024-05-16 00:00:00.000000,816,itcm,attachment-ng--c32175a5
2024-05-16 00:00:00.000000,816,itcm,attachment-ng--38535df1
2024-05-16 00:00:00.000000,816,itcm,attachment-ng--c32175a5
2024-05-16 00:00:00.000000,816,itcm,attachment-ng--38535df1
2024-05-07 00:00:00.000000,600,itcm,agreement-search--3f05ae50
2024-05-07 00:00:00.000000,600,itcm,agreement-search--a2a7dafd
2024-05-16 00:00:00.000000,817,itcm,attachment-ng--c32175a5
2024-05-16 00:00:00.000000,817,itcm,attachment-ng--38535df1
2024-05-16 00:00:00.000000,817,itcm,attachment-ng--c32175a5
2024-05-16 00:00:00.000000,817,itcm,attachment-ng--38535df1
2024-05-16 00:00:00.000000,818,itcm,attachment-ng--c32175a5
2024-05-16 00:00:00.000000,818,itcm,attachment-ng--38535df1
2024-05-16 00:00:00.000000,818,itcm,attachment-ng--c32175a5
2024-05-16 00:00:00.000000,818,itcm,attachment-ng--38535df1
2024-05-08 00:00:00.000000,625,itcm,claims-submission-ui--d029fe24
2024-05-08 00:00:00.000000,625,itcm,claims-submission-ui--309a6198
2024-05-16 00:00:00.000000,819,itcm,attachment-ng--c32175a5
2024-05-16 00:00:00.000000,819,itcm,attachment-ng--38535df1
2024-05-07 00:00:00.000000,603,itcm,agreement-search--3f05ae50
2024-05-07 00:00:00.000000,603,itcm,agreement-search--a2a7dafd
2024-05-07 00:00:00.000000,603,itcm,agreement-search--3f05ae50
2024-05-07 00:00:00.000000,603,itcm,agreement-search--a2a7dafd
2024-05-16 00:00:00.000000,820,itcm,attachment-ng--c32175a5
2024-05-16 00:00:00.000000,820,itcm,attachment-ng--38535df1
2024-05-07 00:00:00.000000,583,itcm,claims-backend--afc52189
2024-05-07 00:00:00.000000,583,itcm,claims-backend--c3cc11bd
2024-05-16 00:00:00.000000,821,itcm,attachment-ng--c32175a5
2024-05-16 00:00:00.000000,821,itcm,attachment-ng--38535df1
2024-05-07 00:00:00.000000,584,itcm,claims-backend--afc52189
2024-05-07 00:00:00.000000,584,itcm,claims-backend--c3cc11bd
2024-05-16 00:00:00.000000,821,itcm,attachment-ng--c32175a5
2024-05-16 00:00:00.000000,821,itcm,attachment-ng--38535df1
2024-05-16 00:00:00.000000,822,itcm,attachment-ng--c32175a5
2024-05-16 00:00:00.000000,822,itcm,attachment-ng--38535df1
2024-05-16 00:00:00.000000,822,itcm,attachment-ng--c32175a5
2024-05-16 00:00:00.000000,822,itcm,attachment-ng--38535df1
2024-05-16 00:00:00.000000,823,itcm,attachment-ng--c32175a5
2024-05-16 00:00:00.000000,823,itcm,attachment-ng--38535df1
2024-05-07 00:00:00.000000,607,itcm,agreement-search--3f05ae50
2024-05-07 00:00:00.000000,607,itcm,agreement-search--a2a7dafd
2024-05-16 00:00:00.000000,823,itcm,attachment-ng--c32175a5
2024-05-16 00:00:00.000000,823,itcm,attachment-ng--38535df1
2024-05-16 00:00:00.000000,823,itcm,attachment-ng--c32175a5
2024-05-16 00:00:00.000000,823,itcm,attachment-ng--38535df1
2024-05-16 00:00:00.000000,833,itcm,attachment-ng--c32175a5
2024-05-16 00:00:00.000000,833,itcm,attachment-ng--38535df1
2024-05-16 00:00:00.000000,833,itcm,attachment-ng--c32175a5
2024-05-16 00:00:00.000000,833,itcm,attachment-ng--38535df1
2024-05-16 00:00:00.000000,834,itcm,attachment-ng--c32175a5
2024-05-16 00:00:00.000000,834,itcm,attachment-ng--38535df1
2024-05-16 00:00:00.000000,836,itcm,attachment-ng--c32175a5
2024-05-16 00:00:00.000000,836,itcm,attachment-ng--38535df1
2024-05-16 00:00:00.000000,837,itcm,attachment-ng--c32175a5
2024-05-16 00:00:00.000000,837,itcm,attachment-ng--38535df1
2024-05-16 00:00:00.000000,837,itcm,attachment-ng--c32175a5
2024-05-16 00:00:00.000000,837,itcm,attachment-ng--38535df1
2024-05-07 00:00:00.000000,600,itcm,claims-backend--afc52189
2024-05-07 00:00:00.000000,600,itcm,claims-backend--c3cc11bd
2024-05-07 00:00:00.000000,602,itcm,claims-backend--afc52189
2024-05-07 00:00:00.000000,602,itcm,claims-backend--c3cc11bd
2024-05-07 00:00:00.000000,602,itcm,claims-backend--afc52189
2024-05-07 00:00:00.000000,602,itcm,claims-backend--c3cc11bd
2024-05-16 00:00:00.000000,840,itcm,attachment-ng--c32175a5
2024-05-16 00:00:00.000000,840,itcm,attachment-ng--38535df1
2024-05-07 00:00:00.000000,603,itcm,claims-backend--afc52189
2024-05-07 00:00:00.000000,603,itcm,claims-backend--c3cc11bd
2024-05-07 00:00:00.000000,604,itcm,claims-backend--afc52189
2024-05-07 00:00:00.000000,604,itcm,claims-backend--c3cc11bd
2024-05-08 00:00:00.000000,648,itcm,claims-submission-ui--d029fe24
2024-05-08 00:00:00.000000,648,itcm,claims-submission-ui--309a6198
2024-05-07 00:00:00.000000,627,itcm,agreement-search--3f05ae50
2024-05-07 00:00:00.000000,627,itcm,agreement-search--a2a7dafd
2024-05-07 00:00:00.000000,607,itcm,claims-backend--afc52189
2024-05-07 00:00:00.000000,607,itcm,claims-backend--c3cc11bd
2024-05-07 00:00:00.000000,607,itcm,claims-backend--afc52189
2024-05-07 00:00:00.000000,607,itcm,claims-backend--c3cc11bd
2024-05-07 00:00:00.000000,608,itcm,claims-backend--afc52189
2024-05-07 00:00:00.000000,608,itcm,claims-backend--c3cc11bd
2024-05-16 00:00:00.000000,845,itcm,attachment-ng--c32175a5
2024-05-16 00:00:00.000000,845,itcm,attachment-ng--38535df1
2024-05-16 00:00:00.000000,862,itcm,attachment-ng--c32175a5
2024-05-16 00:00:00.000000,862,itcm,attachment-ng--38535df1
2024-05-07 00:00:00.000000,627,itcm,claims-backend--afc52189
2024-05-07 00:00:00.000000,627,itcm,claims-backend--c3cc11bd
2024-05-07 00:00:00.000000,649,itcm,agreement-search--3f05ae50
2024-05-07 00:00:00.000000,649,itcm,agreement-search--a2a7dafd
2024-05-16 00:00:00.000000,865,itcm,attachment-ng--c32175a5
2024-05-16 00:00:00.000000,865,itcm,attachment-ng--38535df1
2024-05-07 00:00:00.000000,630,itcm,claims-backend--afc52189
2024-05-07 00:00:00.000000,630,itcm,claims-backend--c3cc11bd
2024-05-16 00:00:00.000000,867,itcm,attachment-ng--c32175a5
2024-05-16 00:00:00.000000,867,itcm,attachment-ng--38535df1
2024-05-07 00:00:00.000000,651,itcm,agreement-search--3f05ae50
2024-05-07 00:00:00.000000,651,itcm,agreement-search--a2a7dafd
2024-05-07 00:00:00.000000,651,itcm,agreement-search--3f05ae50
2024-05-07 00:00:00.000000,651,itcm,agreement-search--a2a7dafd
2024-05-07 00:00:00.000000,651,itcm,agreement-search--3f05ae50
2024-05-07 00:00:00.000000,651,itcm,agreement-search--a2a7dafd
2024-05-07 00:00:00.000000,631,itcm,claims-backend--afc52189
2024-05-07 00:00:00.000000,631,itcm,claims-backend--c3cc11bd
2024-05-16 00:00:00.000000,870,itcm,attachment-ng--c32175a5
2024-05-16 00:00:00.000000,870,itcm,attachment-ng--38535df1
2024-05-16 00:00:00.000000,870,itcm,attachment-ng--c32175a5
2024-05-16 00:00:00.000000,870,itcm,attachment-ng--38535df1
2024-05-16 00:00:00.000000,881,itcm,attachment-ng--c32175a5
2024-05-16 00:00:00.000000,881,itcm,attachment-ng--38535df1
2024-05-16 00:00:00.000000,881,itcm,attachment-ng--c32175a5
2024-05-16 00:00:00.000000,881,itcm,attachment-ng--38535df1
2024-05-07 00:00:00.000000,648,itcm,claims-backend--afc52189
2024-05-07 00:00:00.000000,648,itcm,claims-backend--afc52189
2024-05-07 00:00:00.000000,648,itcm,claims-backend--c3cc11bd
2024-05-07 00:00:00.000000,648,itcm,claims-backend--c3cc11bd
